,date,attendance,host
7160,201803240,20085,DAL
7161,201803240,19139,DET
7162,201803240,18055,HOU
7163,201803240,18119,MEM
7164,201803240,17393,ORL
7165,201803240,20668,PHI
7166,201803250,17732,BRK
7167,201803250,19596,GSW
7168,201803250,18055,HOU
7169,201803250,17923,IND
7170,201803250,18717,MIL
7171,201803250,18203,OKC
7172,201803250,17583,SAC
7173,201803250,19800,TOR
7174,201803250,18884,WAS
7175,201803260,14487,CHO
7176,201803260,18718,DET
7177,201803260,16290,MIN
7178,201803260,20585,PHI
7179,201803260,18055,PHO
7180,201803270,19596,GSW
7181,201803270,18055,HOU
7182,201803270,19068,LAC
7183,201803270,20093,MIA
7184,201803270,15426,NOP
7185,201803270,17583,SAC
7186,201803270,19800,TOR
7187,201803270,19588,WAS
7188,201803280,19474,CHO
7189,201803280,18997,LAL
7190,201803280,16050,MEM
7191,201803280,16183,MIN
7192,201803280,16517,ORL
7193,201803280,20655,PHI
7194,201803280,17005,PHO
7195,201803280,18306,UTA
7196,201803290,18268,DET
7197,201803290,19596,GSW
7198,201803290,19746,MIA
7199,201803290,11360,SAC
7200,201803290,18418,SAS
7201,201803300,16579,ATL
7202,201803300,20562,CLE
7203,201803300,20244,DAL
7204,201803300,18055,HOU
7205,201803300,18997,LAL
7206,201803300,18203,OKC
7207,201803300,18918,ORL
7208,201803300,20013,POR
7209,201803300,18306,UTA
7210,201803310,18624,BOS
7211,201803310,19600,MIA
7212,201803310,19812,NYK
7213,201803310,17583,SAC
7214,201803310,19071,WAS
7215, poptip s,Attend.,ort
7216,201804010,13587,ATL
7217,201804010,16097,BRK
7218,201804010,20466,CHI
7219,201804010,17005,CHO
7220,201804010,20562,CLE
7221,201804010,19520,DEN
7222,201804010,19596,GSW
7223,201804010,15866,LAC
7224,201804010,18997,LAL
7225,201804010,18978,MIN
7226,201804010,18500,NOP
7227,201804010,19545,POR
7228,201804010,18418,SAS
7229,201804030,20139,CHI
7230,201804030,20562,CLE
7231,201804030,19624,DAL
7232,201804030,14743,DEN
7233,201804030,18055,HOU
7234,201804030,17449,LAC
7235,201804030,19600,MIA
7236,201804030,16188,MIL
7237,201804030,19812,NYK
7238,201804030,18203,OKC
7239,201804030,20710,PHI
7240,201804030,16826,PHO
7241,201804030,18306,UTA
7242,201804040,16696,ATL
7243,201804040,18395,DET
7244,201804040,18997,LAL
7245,201804040,16521,NOP
7246,201804040,18112,ORL
7247,201804040,19963,TOR
7248,201804050,20562,CLE
7249,201804050,16415,DEN
7250,201804050,18055,HOU
7251,201804050,17923,IND
7252,201804050,18378,MIL
7253,201804050,18306,UTA
7254,201804060,18624,BOS
7255,201804060,18768,DET
7256,201804060,18997,LAL
7257,201804060,16527,MEM
7258,201804060,19569,NYK
7259,201804060,17018,ORL
7260,201804060,20769,PHI
7261,201804060,18055,PHO
7262,201804060,19924,TOR
7263,201804060,19557,WAS
7264,201804070,21669,CHI
7265,201804070,19596,GSW
7266,201804070,18055,HOU
7267,201804070,16166,LAC
7268,201804070,19812,NYK
7269,201804070,18610,SAS
7270,201804080,18624,BOS
7271,201804080,16629,CHO
7272,201804080,18997,LAL
7273,201804080,16044,MEM
7274,201804080,20846,PHI
7275,201804080,18055,PHO
7276,201804080,19948,TOR
7277,201804090,16187,BRK
7278,201804090,17467,DEN
7279,201804090,17529,DET
7280,201804090,15742,LAC
7281,201804090,19600,MIA
7282,201804090,18717,MIL
7283,201804090,17641,MIN
7284,201804090,19449,NYK
7285,201804090,18418,SAS
7286,201804100,15673,ATL
7287,201804100,20041,DAL
7288,201804100,17331,IND
7289,201804100,18997,LAL
7290,201804100,18306,UTA
7291,201804100,18887,WAS
7292,201804110,18624,BOS
7293,201804110,21342,CHI
7294,201804110,20562,CLE
7295,201804110,19068,LAC
7296,201804110,19600,MIA
7297,201804110,18978,MIN
7298,201804110,18573,NOP
7299,201804110,18203,OKC
7300,201804110,17598,ORL
7301,201804110,20659,PHI
7302,201804110,20186,POR
7303,201804110,17583,SAC
7304,201804140,19596,GSW
7305,201804140,20617,PHI
7306,201804140,19882,POR
7307,201804140,19937,TOR
7308,201804150,18624,BOS
7309,201804150,20562,CLE
7310,201804150,18055,HOU
7311,201804150,18203,OKC
7312,201804160,19596,GSW
7313,201804160,20753,PHI
7314,201804170,18624,BOS
7315,201804170,20066,POR
7316,201804170,20242,TOR
7317,201804180,20562,CLE
7318,201804180,18055,HOU
7319,201804180,18203,OKC
7320,201804190,19812,MIA
7321,201804190,18551,NOP
7322,201804190,18418,SAS
7323,201804200,17923,IND
7324,201804200,18717,MIL
7325,201804200,20356,WAS
7326,201804210,19804,MIA
7327,201804210,18978,MIN
7328,201804210,18544,NOP
7329,201804210,18306,UTA
7330,201804220,17923,IND
7331,201804220,18717,MIL
7332,201804220,18418,SAS
7333,201804220,20356,WAS
7334,201804230,18978,MIN
7335,201804230,18306,UTA
7336,201804240,18624,BOS
7337,201804240,19596,GSW
7338,201804240,21171,PHI
7339,201804250,20562,CLE
7340,201804250,18055,HOU
7341,201804250,18203,OKC
7342,201804250,19987,TOR
7343,201804260,18717,MIL
7344,201804270,17923,IND
7345,201804270,18306,UTA
7346,201804270,20356,WAS
7347,201804280,18624,BOS
7348,201804280,19596,GSW
7349,201804290,20562,CLE
7350,201804290,18055,HOU
7351,201804300,18624,BOS
7352, poptip s,Attend.,ort
7353,201805010,19596,GSW
7354,201805010,19954,TOR
7355,201805020,18055,HOU
7356,201805030,18624,BOS
7357,201805030,20127,TOR
7358,201805040,18551,NOP
7359,201805040,18306,UTA
7360,201805050,20562,CLE
7361,201805050,20758,PHI
7362,201805060,18513,NOP
7363,201805060,18306,UTA
7364,201805070,20562,CLE
7365,201805070,20936,PHI
7366,201805080,19596,GSW
7367,201805080,18055,HOU
7368,201805090,18624,BOS
7369,201805130,18624,BOS
7370,201805140,18055,HOU
7371,201805150,18624,BOS
7372,201805160,18119,HOU
7373,201805190,20562,CLE
7374,201805200,19596,GSW
7375,201805210,20562,CLE
7376,201805220,19596,GSW
7377,201805230,18624,BOS
7378,201805240,18208,HOU
7379,201805250,20562,CLE
7380,201805260,19596,GSW
7381,201805270,18624,BOS
7382,201805280,18055,HOU
7383,201805310,19596,GSW
7384, poptip s,Attend.,ort
7385,201806030,19596,GSW
7386,201806060,20562,CLE
7387,201806080,20562,CLE
7388, poptip s,Attend.,ort
7389,201710170,20562,CLE
7390,201710170,19596,GSW
7391,201710180,18624,BOS
7392,201710180,19709,DAL
7393,201710180,20491,DET
7394,201710180,15008,IND
7395,201710180,17794,MEM
7396,201710180,18846,ORL
7397,201710180,18055,PHO
7398,201710180,17583,SAC
7399,201710180,18418,SAS
7400,201710180,17588,UTA
7401,201710180,20356,WAS
7402,201710190,18997,LAL
7403,201710190,18203,OKC
7404,201710190,19800,TOR
7405,201710200,16144,BRK
7406,201710200,18417,CHO
7407,201710200,19273,DAL
7408,201710200,15325,IND
7409,201710200,18717,MIL
7410,201710200,18978,MIN
7411,201710200,18171,NOP
7412,201710200,20816,PHI
7413,201710200,18055,PHO
7414,201710200,16337,WAS
7415,201710210,21640,CHI
7416,201710210,20562,CLE
7417,201710210,19520,DEN
7418,201710210,18055,HOU
7419,201710210,19068,LAC
7420,201710210,17794,MEM
7421,201710210,19600,MIA
7422,201710210,16211,MIL
7423,201710210,19812,NYK
7424,201710210,19800,TOR
7425,201710210,18300,UTA
7426,201710220,13917,BRK
7427,201710220,18997,LAL
7428,201710220,18203,OKC
7429,201710230,19875,DAL
7430,201710230,14294,DEN
7431,201710230,13709,DET
7432,201710230,17129,HOU
7433,201710230,19600,MIA
7434,201710230,12887,MIL
7435,201710230,14903,PHO
7436,201710230,18418,SAS
7437,201710240,18624,BOS
7438,201710240,20562,CLE
7439,201710240,16607,LAC
7440,201710240,14353,MIN
7441,201710240,16015,ORL
7442,201710240,19446,POR
7443,201710250,17732,BRK
7444,201710250,14253,CHO
7445,201710250,19674,DAL
7446,201710250,13790,DET
7447,201710250,19596,GSW
7448,201710250,18996,LAL
7449,201710250,19600,MIA
7450,201710250,18203,OKC
7451,201710250,20682,PHI
7452,201710250,16022,PHO
7453,201710260,21104,CHI
7454,201710260,15839,MEM
7455,201710260,11046,MIL
7456,201710260,18694,POR
7457,201710260,17583,SAC
7458,201710270,16220,ATL
7459,201710270,17339,CHO
7460,201710270,19596,GSW
7461,201710270,17876,LAL
7462,201710270,17620,MIN
7463,201710270,19812,NYK
7464,201710270,17337,ORL
7465,201710280,21706,CHI
7466,201710280,19567,DAL
7467,201710280,17247,LAC
7468,201710280,17033,MEM
7469,201710280,19600,MIA
7470,201710280,18539,NOP
7471,201710280,19343,POR
7472,201710280,18306,UTA
7473,201710290,14014,ATL
7474,201710290,14854,BRK
7475,201710290,15531,CHO
7476,201710290,20562,CLE
7477,201710290,19596,GSW
7478,201710290,15013,IND
7479,201710290,17583,SAC
7480,201710300,18624,BOS
7481,201710300,16714,HOU
7482,201710300,19068,LAC
7483,201710300,15771,MEM
7484,201710300,19600,MIA
7485,201710300,14004,NOP
7486,201710300,19812,NYK
7487,201710300,18505,POR
7488,201710300,16221,UTA
7489,201710310,12936,BRK
7490,201710310,12245,IND
7491,201710310,17569,LAL
7492,201710310,16713,MIL
7493, poptip s,Attend.,ort
7494,201711010,18624,BOS
7495,201711010,15655,CHO
7496,201711010,20562,CLE
7497,201711010,14072,DEN
7498,201711010,13487,LAC
7499,201711010,15434,MEM
7500,201711010,19600,MIA
7501,201711010,14788,NOP
7502,201711010,18320,NYK
7503,201711010,20549,PHI
7504,201711010,16685,UTA
7505,201711010,14790,WAS
7506,201711020,19469,POR
7507,201711020,18418,SAS
7508,201711030,14087,ATL
7509,201711030,19894,DAL
7510,201711030,15317,DEN
7511,201711030,17207,DET
7512,201711030,18997,LAL
7513,201711030,19404,NYK
7514,201711030,18203,OKC
7515,201711030,19171,ORL
7516,201711030,20668,PHI
7517,201711030,18418,SAS
7518,201711030,16258,UTA
7519,201711030,20356,WAS
7520,201711040,21254,CHI
7521,201711040,19711,DEN
7522,201711040,17683,DET
7523,201711040,14777,LAC
7524,201711040,16837,MIN
7525,201711050,20562,CLE
7526,201711050,16914,HOU
7527,201711050,15676,LAC
7528,201711050,18997,LAL
7529,201711050,14124,MIN
7530,201711050,17889,NYK
7531,201711050,17731,ORL
7532,201711050,19393,POR
7533,201711050,18038,SAS
7534,201711050,19800,TOR
7535,201711060,13215,ATL
7536,201711060,19596,GSW
7537,201711060,15905,PHO
7538,201711070,20562,CLE
7539,201711070,14058,DEN
7540,201711070,15014,IND
7541,201711070,18704,NYK
7542,201711070,18692,POR
7543,201711070,17583,SAC
7544,201711070,18418,SAS
7545,201711070,19800,TOR
7546,201711070,16063,UTA
7547,201711070,14505,WAS
7548,201711080,18624,BOS
7549,201711080,14407,DET
7550,201711080,19596,GSW
7551,201711080,18803,ORL
7552,201711080,16500,PHO
7553,201711090,19520,DEN
7554,201711090,18055,HOU
7555,201711090,17583,SAC
7556,201711090,19800,TOR
7557,201711090,20356,WAS
7558,201711100,18624,BOS
7559,201711100,22416,CHI
7560,201711100,16687,DET
7561,201711100,18203,OKC
7562,201711100,16507,PHO
7563,201711100,19393,POR
7564,201711100,18418,SAS
7565,201711100,18306,UTA
7566,201711110,20378,DAL
7567,201711110,16688,DEN
7568,201711110,19596,GSW
7569,201711110,18055,HOU
7570,201711110,18717,MIL
7571,201711110,17624,NOP
7572,201711110,19812,NYK
7573,201711110,16910,PHO
7574,201711110,18418,SAS
7575,201711110,17413,UTA
7576,201711110,17260,WAS
7577,201711120,18624,BOS
7578,201711120,16236,DET
7579,201711120,15581,IND
7580,201711120,18203,OKC
7581,201711130,19596,GSW
7582,201711130,19068,LAC
7583,201711130,13244,MIL
7584,201711130,14631,NOP
7585,201711130,19812,NYK
7586,201711130,17533,PHO
7587,201711130,18895,POR
7588,201711130,17236,UTA
7589,201711130,14660,WAS
7590,201711140,17732,BRK
7591,201711140,19535,DAL
7592,201711140,18055,HOU
7593,201711150,13860,ATL
7594,201711150,19427,CHO
7595,201711150,18997,LAL
7596,201711150,16033,MEM
7597,201711150,19600,MIA
7598,201711150,14594,MIL
7599,201711150,18978,MIN
7600,201711150,15654,NOP
7601,201711150,18695,NYK
7602,201711150,18203,OKC
7603,201711150,19206,POR
7604,201711160,18624,BOS
7605,201711160,16875,PHO
7606,201711170,14495,BRK
7607,201711170,20493,CHI
7608,201711170,20562,CLE
7609,201711170,19459,DAL
7610,201711170,16816,DEN
7611,201711170,17188,IND
7612,201711170,18997,LAL
7613,201711170,17583,SAC
7614,201711170,18418,SAS
7615,201711170,19800,TOR
7616,201711170,17551,WAS
7617,201711180,16381,ATL
7618,201711180,17640,CHO
7619,201711180,19949,DAL
7620,201711180,17266,MEM
7621,201711180,19157,ORL
7622,201711180,20848,PHI
7623,201711180,19522,POR
7624,201711190,17732,BRK
7625,201711190,18997,LAL
7626,201711190,19600,MIA
7627,201711190,16069,MIN
7628,201711190,16264,PHO
7629,201711190,19800,TOR
7630,201711200,15978,CHO
7631,201711200,20302,DAL
7632,201711200,20491,DET
7633,201711200,15785,MEM
7634,201711200,16122,MIL
7635,201711200,16765,NOP
7636,201711200,18848,NYK
7637,201711200,17239,ORL
7638,201711200,20587,PHI
7639,201711200,17583,SAC
7640,201711200,18418,SAS
7641,201711210,18997,LAL
7642,201711220,12675,ATL
7643,201711220,16041,CHO
7644,201711220,20562,CLE
7645,201711220,18055,HOU
7646,201711220,16101,MEM
7647,201711220,19704,MIA
7648,201711220,16402,MIN
7649,201711220,17539,NOP
7650,201711220,19812,NYK
7651,201711220,18203,OKC
7652,201711220,20605,PHI
7653,201711220,16270,PHO
7654,201711220,17583,SAC
7655,201711220,17434,UTA
7656,201711240,14355,ATL
7657,201711240,18624,BOS
7658,201711240,15246,BRK
7659,201711240,20562,CLE
7660,201711240,16736,DEN
7661,201711240,19596,GSW
7662,201711240,16523,IND
7663,201711240,18978,MIN
7664,201711240,18203,OKC
7665,201711240,16574,PHO
7666,201711250,12278,ATL
7667,201711250,18597,CHO
7668,201711250,20340,DAL
7669,201711250,19596,GSW
7670,201711250,18055,HOU
7671,201711250,16303,IND
7672,201711250,20585,PHI
7673,201711250,17583,SAC
7674,201711250,17298,UTA
7675,201711250,18092,WAS
7676,201711260,20928,CHI
7677,201711260,14889,MEM
7678,201711260,16448,MIN
7679,201711270,18624,BOS
7680,201711270,19596,GSW
7681,201711270,16189,HOU
7682,201711270,12501,IND
7683,201711270,18086,LAC
7684,201711270,18409,NYK
7685,201711270,20527,PHI
7686,201711270,17918,SAS
7687,201711280,18324,CHI
7688,201711280,20562,CLE
7689,201711280,13442,MIN
7690,201711280,17583,SAC
7691,201711280,16790,UTA
7692,201711290,19327,DAL
7693,201711290,18096,DET
7694,201711290,16760,HOU
7695,201711290,18997,LAL
7696,201711290,15555,NOP
7697,201711290,17693,NYK
7698,201711290,17797,ORL
7699,201711290,20492,PHI
7700,201711290,18013,SAS
7701,201711290,19800,TOR
7702,201711300,16379,ATL
7703,201711300,18624,BOS
7704,201711300,15156,DEN
7705,201711300,15139,LAC
7706,201711300,19459,POR
7707, poptip s,Attend.,ort
7708,201712010,19268,CHI
7709,201712010,16413,MEM
7710,201712010,19600,MIA
7711,201712010,18203,OKC
7712,201712010,18846,ORL
7713,201712010,19800,TOR
7714,201712010,17725,UTA
7715,201712010,17885,WAS
7716,201712020,18624,BOS
7717,201712020,13949,BRK
7718,201712020,20562,CLE
7719,201712020,19245,DAL
7720,201712020,19520,DEN
7721,201712020,15581,MIL
7722,201712020,20562,PHI
7723,201712020,18730,POR
7724,201712030,18997,LAL
7725,201712030,19600,MIA
7726,201712030,13172,MIN
7727,201712030,19082,NYK
7728,201712030,18203,OKC
7729,201712040,12056,ATL
7730,201712040,18624,BOS
7731,201712040,21323,CHI
7732,201712040,14419,CHO
7733,201712040,19419,DAL
7734,201712040,12018,IND
7735,201712040,14012,MEM
7736,201712040,17004,NOP
7737,201712040,20564,PHI
7738,201712040,18288,SAS
7739,201712040,17227,UTA
7740,201712050,18203,OKC
7741,201712050,19241,POR
7742,201712050,19800,TOR
7743,201712060,18624,BOS
7744,201712060,19334,CHO
7745,201712060,20562,CLE
7746,201712060,13013,IND
7747,201712060,15951,LAC
7748,201712060,15841,MIL
7749,201712060,15353,NOP
7750,201712060,19812,NYK
7751,201712060,16167,ORL
7752,201712060,18252,SAS
7753,201712070,20562,BRK
7754,201712070,20495,PHI
7755,201712070,15925,PHO
7756,201712070,18306,UTA
7757,201712080,14077,CHO
7758,201712080,20491,DET
7759,201712080,17032,IND
7760,201712080,15417,MEM
7761,201712080,15889,MIL
7762,201712080,15019,NOP
7763,201712080,16024,ORL
7764,201712080,18418,SAS
7765,201712090,12719,ATL
7766,201712090,19777,BRK
7767,201712090,20149,CHI
7768,201712090,19320,CHO
7769,201712090,20562,CLE
7770,201712090,15739,LAC
7771,201712090,17794,MEM
7772,201712090,16675,MIL
7773,201712090,16575,PHO
7774,201712090,19503,POR
7775,201712100,18776,DET
7776,201712100,14587,IND
7777,201712100,13094,MIN
7778,201712100,16878,NOP
7779,201712100,19189,NYK
7780,201712100,17583,SAC
7781,201712110,19617,CHI
7782,201712110,19596,GSW
7783,201712110,18055,HOU
7784,201712110,16658,LAC
7785,201712110,14857,MEM
7786,201712110,18203,OKC
7787,201712120,14515,BRK
7788,201712120,20562,CLE
7789,201712120,19874,DAL
7790,201712120,15480,DET
7791,201712120,14659,MIN
7792,201712120,19359,NYK
7793,201712120,17583,SAC
7794,201712130,18624,BOS
7795,201712130,18102,CHI
7796,201712130,16509,HOU
7797,201712130,17923,IND
7798,201712130,19600,MIA
7799,201712130,16863,NOP
7800,201712130,16011,ORL
7801,201712130,15517,PHO
7802,201712130,15297,WAS
7803,201712140,13548,ATL
7804,201712140,17732,BRK
7805,201712140,20562,CLE
7806,201712140,19596,GSW
7807,201712140,11126,MIN
7808,201712150,18624,BOS
7809,201712150,15565,CHO
7810,201712150,17584,DEN
7811,201712150,18055,HOU
7812,201712150,14687,IND
7813,201712150,15803,MEM
7814,201712150,16921,MIL
7815,201712150,16963,ORL
7816,201712150,20612,PHI
7817,201712150,19800,TOR
7818,201712150,15442,WAS
7819,201712160,16687,CHO
7820,201712160,20562,CLE
7821,201712160,18055,HOU
7822,201712160,17794,MEM
7823,201712160,19600,MIA
7824,201712160,18109,MIN
7825,201712160,19812,NYK
7826,201712160,18418,SAS
7827,201712170,13934,BRK
7828,201712170,16312,DET
7829,201712170,19800,TOR
7830,201712170,20356,WAS
7831,201712180,14227,ATL
7832,201712180,20796,CHI
7833,201712180,15386,CHO
7834,201712180,19245,DAL
7835,201712180,18055,HOU
7836,201712180,16055,IND
7837,201712180,18997,LAL
7838,201712180,14187,MIN
7839,201712180,18203,OKC
7840,201712180,18418,SAS
7841,201712190,18717,MIL
7842,201712190,20558,PHI
7843,201712190,16529,WAS
7844,201712200,14830,ATL
7845,201712200,18624,BOS
7846,201712200,13179,BRK
7847,201712200,20285,CHI
7848,201712200,15023,CHO
7849,201712200,19580,DAL
7850,201712200,17002,DEN
7851,201712200,19596,GSW
7852,201712200,18055,HOU
7853,201712200,17151,LAC
7854,201712200,18203,OKC
7855,201712200,19393,POR
7856,201712210,20562,CLE
7857,201712210,19812,NYK
7858,201712210,20680,PHI
7859,201712210,16339,PHO
7860,201712210,18306,UTA
7861,201712220,15589,BRK
7862,201712220,16922,DET
7863,201712220,19596,GSW
7864,201712220,18055,HOU
7865,201712220,19600,MIA
7866,201712220,17018,MIL
7867,201712220,18203,OKC
7868,201712220,18846,ORL
7869,201712220,19473,POR
7870,201712230,13402,ATL
7871,201712230,18624,BOS
7872,201712230,18363,CHO
7873,201712230,19596,GSW
7874,201712230,17107,IND
7875,201712230,18997,LAL
7876,201712230,16844,MEM
7877,201712230,19600,MIA
7878,201712230,16482,PHO
7879,201712230,17583,SAC
7880,201712230,19800,TOR
7881,201712230,18306,UTA
7882,201712230,17218,WAS
7883,201712250,18624,BOS
7884,201712250,19596,GSW
7885,201712250,18997,LAL
